Navidad 1666	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Peralta;;;FM=^^^;;;TO=^^^;;;FORM=P;;;PRIM=0;;;DATE=1883;;;DATE=^^^;;;TITLE=Costa-Rica, Nicaragua y Panamá en el siglo XVI; su historia y sus límites según los documentos del Archivo de Indias de Sevilla, del de Simancas, etc;;;DESC=vol 1 of 1 / 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990046437710203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Madrid, M. Murillo; [etc., etc.] 1883;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###"	-^-		0	Peralta	P	0	1883	^^^	"Costa-Rica, Nicaragua y Panamá en el siglo XVI; su historia y sus límites según los documentos del Archivo de Indias de Sevilla, del de Simancas, etc"	"vol 1 of 1 / 1st ed, , , vol 1 of 1 / 1st ed"	"Madrid, M. Murillo; [etc., etc.] 1883 / "	http://id.lib.harvard.edu/alma/990046437710203941/catalog	^^^	^^^	^^^			
Navidad 1667	PUR;;;OID=^^^;;;AID=^^^;;;OAID=Pereira;;;FM=1;;;TO=2;;;FORM=P;;;PRIM=1;;;DATE=1916;;;DATE=1925;;;TITLE=Historia ou annaes dos feitos da Companhia privilegiada das Indias occidentaes desde o seu começo até ao fim do anno de 1636;;;DESC=vol 1 to 2 of 2 / trans of 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990056629580203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=First published 1644 / vol 1 = https://hdl.handle.net/2027%2Fcoo.31924020373316 / vol 2 = https://hdl.handle.net/2027%2Fnjp.32101068325834;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###	-^-		0	Pereira	P	1	1916—1925	^^^	Historia ou annaes dos feitos da Companhia privilegiada das Indias occidentaes desde o seu começo até ao fim do anno de 1636	"vol 1 to 2 of 2 / trans of 1st ed, , , vol 1 to 2 of 2 / trans of 1st ed"	First published 1644 / vol 1 = https://hdl.handle.net/2027%2Fcoo.31924020373316 / vol 2 = https://hdl.handle.net/2027%2Fnjp.32101068325834 / 	http://id.lib.harvard.edu/alma/990056629580203941/catalog	^^^	^^^	^^^			
Navidad 1668	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=R Mane;;;FM=1;;;TO=4;;;FORM=P;;;PRIM=0;;;DATE=1983;;;DATE=1983;;;TITLE=El virreinato;;;DESC=vol 1 to 4 of 4 / 2nd ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990039687150203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=v. 1. Orígenes y jurisdicciones, y dinámica social de los virreyes -- v. 2-3. Expansión y defensa -- v. 4. Obras públicas y educación universitaria / First published 1955 onwards as series Universidad Nacional Autónoma de México. Instituto de Historia. Publicación ; no. 32, 47. 54, 64;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###"	-^-		0	R Mane	P	0	1983—1983	^^^	El virreinato	"vol 1 to 4 of 4 / 2nd ed, , , vol 1 to 4 of 4 / 2nd ed"	"v. 1. Orígenes y jurisdicciones, y dinámica social de los virreyes -- v. 2-3. Expansión y defensa -- v. 4. Obras públicas y educación universitaria / First published 1955 onwards as series Universidad Nacional Autónoma de México. Instituto de Historia. Publicación ; no. 32, 47. 54, 64 / "	http://id.lib.harvard.edu/alma/990039687150203941/catalog	^^^	^^^	^^^			
Navidad 1669	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=R Vargas;;;FM=^^^;;;TO=^^^;;;FORM=P;;;PRIM=0;;;DATE=1996;;;DATE=^^^;;;TITLE=Historia de la Costa Atlántica;;;DESC=vol 1 of 1 / 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990076101840203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Colección Autonomía / [Managua] : CIDCA-UCA, 1996;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###"	-^-		0	R Vargas	P	0	1996	^^^	Historia de la Costa Atlántica	"vol 1 of 1 / 1st ed, , , vol 1 of 1 / 1st ed"	"Colección Autonomía / [Managua] : CIDCA-UCA, 1996 / "	http://id.lib.harvard.edu/alma/990076101840203941/catalog	^^^	^^^	^^^			
Navidad 1670	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Reichert bb;;;FM=^^^;;;TO=^^^;;;FORM=P;;;PRIM=0;;;DATE=2013;;;DATE=^^^;;;TITLE=Sobre las olas de un mar plateado: la política defensiva española y el financiamiento militar novohispano en la región del Gran Caribe, 1598-1700;;;DESC=vol 1 of 1 / 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990142482140203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Mérida : Universidad Nacional Autónoma de México, 2013;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###"	-^-		0	Reichert bb	P	0	2013	^^^	"Sobre las olas de un mar plateado: la política defensiva española y el financiamiento militar novohispano en la región del Gran Caribe, 1598-1700"	"vol 1 of 1 / 1st ed, , , vol 1 of 1 / 1st ed"	"Mérida : Universidad Nacional Autónoma de México, 2013 / "	http://id.lib.harvard.edu/alma/990142482140203941/catalog	^^^	^^^	^^^			
Navidad 1671	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Remesal;;;FM=1;;;TO=2;;;FORM=P;;;PRIM=1;;;DATE=1932;;;DATE=1932;;;TITLE=Historia general de las Indias Occidentales, y particular de la gobernación de Chiapa y Guatemala, escribese juntamente los principios de la religion de nuestro glorioso padre Santo Domingo;;;DESC=vol 1 to 2 of 2 / 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990011771290203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Copy of ??? manuscript or First ed. published in 1619 under title known as: Historia de la provincia de San Vicente de Chiapa y Guatemala de la Orden de Nuestro Glorioso Padre Santo Domingo / Biblioteca ""Goathemala"" de la Sociedad de Geografía e Historia ; vol. 4-5;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###"	-^-		0	Remesal	P	1	1932—1932	^^^	"Historia general de las Indias Occidentales, y particular de la gobernación de Chiapa y Guatemala, escribese juntamente los principios de la religion de nuestro glorioso padre Santo Domingo"	"vol 1 to 2 of 2 / 1st ed, , , vol 1 to 2 of 2 / 1st ed"	"Copy of ??? manuscript or First ed. published in 1619 under title known as: Historia de la provincia de San Vicente de Chiapa y Guatemala de la Orden de Nuestro Glorioso Padre Santo Domingo / Biblioteca ""Goathemala"" de la Sociedad de Geografía e Historia ; vol. 4-5 / "	http://id.lib.harvard.edu/alma/990011771290203941/catalog	^^^	^^^	^^^			
Navidad 1672	PUR;;;OID=^^^;;;AID=^^^;;;OAID=Ronciere;;;FM=1;;;TO=6;;;FORM=P;;;PRIM=0;;;DATE=1899;;;DATE=1932;;;TITLE=Histoire de la marine française;;;DESC=vol 1 to 6 of 6 / 1st to 2nd ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990032697730203941/catalog;;;CAT 1=http://id.lib.harvard.edu/alma/990015222610203941/catalog;;;CAT 2=https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103669599;;;AV=^^^;;;NOTE=I. Les Origines. - 1899 ; II. La Guerre de Cent ans. Révolution maritime. - 1900 ; III. Les Guerres d'Italie. Liberté des mers. - 1906 ; IV. En quête d'un empire colonial. Richelieu. - 1910 ; V. La Guerre de Trente ans. Colbert. - 1920 ; VI. Le Crépuscule du grand règne. L'Apogée de la guerre de course. - 1932 / BnF = http://ark.bnf.fr/ark:/12148/cb340657338;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###	-^-		0	Ronciere	P	0	1899—1932	^^^	Histoire de la marine française	"vol 1 to 6 of 6 / 1st to 2nd ed, , , vol 1 to 6 of 6 / 1st to 2nd ed"	I. Les Origines. - 1899 ; II. La Guerre de Cent ans. Révolution maritime. - 1900 ; III. Les Guerres d'Italie. Liberté des mers. - 1906 ; IV. En quête d'un empire colonial. Richelieu. - 1910 ; V. La Guerre de Trente ans. Colbert. - 1920 ; VI. Le Crépuscule du grand règne. L'Apogée de la guerre de course. - 1932 / BnF = http://ark.bnf.fr/ark:/12148/cb340657338 / 	http://id.lib.harvard.edu/alma/990032697730203941/catalog	http://id.lib.harvard.edu/alma/990015222610203941/catalog	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103669599	^^^			
Navidad 1673	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Rubio Alpuche 1894;;;FM=^^^;;;TO=^^^;;;FORM=P;;;PRIM=^^^;;;DATE=1894;;;DATE=^^^;;;TITLE=Belice : Apuntes historicos y colección de tratados internacionales relativos a esta colonia británica;;;DESC=vol 1 of 1 / 1st ed;;;IMPRINT=Merida: Imprenta de ""La Revista de Mérida"";;;CAT 0=https://www.google.com/books/edition/Belice/YdkBAAAAMAAJ;;;CAT 1=http://id.lib.harvard.edu/alma/990059021220203941/catalog;;;CAT 2=^^^;;;AV=^^^;;;NOTE=^^^;;;SOURCE=AN - Draft:English settling of Belize;;;SURL=https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize;;;END###"	-^-		0	Rubio Alpuche 1894	P	^^^	1894	^^^	Belice : Apuntes historicos y colección de tratados internacionales relativos a esta colonia británica	"Merida: Imprenta de ""La Revista de Mérida"", vol 1 of 1 / 1st ed, , , vol 1 of 1 / 1st ed"	^^^	https://www.google.com/books/edition/Belice/YdkBAAAAMAAJ	http://id.lib.harvard.edu/alma/990059021220203941/catalog	^^^	^^^			
Navidad 1674	PUR;;;OID=^^^;;;AID=^^^;;;OAID=S Heyman;;;FM=^^^;;;TO=^^^;;;FORM=T;;;PRIM=0;;;DATE=2009;;;DATE=^^^;;;TITLE=The urban archaeology of early Spanish Caribbean ports of call: The unfortunate story of Nombre de Dios;;;DESC=^^^;;;IMPRINT=^^^;;;CAT 0=http://search.proquest.com.ezp-prod1.hul.harvard.edu/dissertations-theses/urban-archaeology-early-spanish-caribbean-ports/docview/305030018/se-2?accountid=11311;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=^^^;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###	-^-		0	S Heyman	T	0	2009	^^^	The urban archaeology of early Spanish Caribbean ports of call: The unfortunate story of Nombre de Dios	^^^	^^^	http://search.proquest.com.ezp-prod1.hul.harvard.edu/dissertations-theses/urban-archaeology-early-spanish-caribbean-ports/docview/305030018/se-2?accountid=11311	^^^	^^^	^^^			
Navidad 1675	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Seymour;;;FM=^^^;;;TO=^^^;;;FORM=P;;;PRIM=0;;;DATE=2010;;;DATE=^^^;;;TITLE=Les chemins des proies : une histoire de la flibuste;;;DESC=vol 1 of 1 / 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990123432010203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Matoury : Ibis rouge, 2010 ; 299 p. ; 24 cm / Collection Espace outre-mer;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###"	-^-		0	Seymour	P	0	2010	^^^	Les chemins des proies : une histoire de la flibuste	"vol 1 of 1 / 1st ed, , , vol 1 of 1 / 1st ed"	"Matoury : Ibis rouge, 2010 ; 299 p. ; 24 cm / Collection Espace outre-mer / "	http://id.lib.harvard.edu/alma/990123432010203941/catalog	^^^	^^^	^^^			
Navidad 1676	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Sosa;;;FM=1;;;TO=3;;;FORM=P;;;PRIM=1;;;DATE=1999;;;DATE=2004;;;TITLE=Documentos para la historia de Honduras;;;DESC=vol 1 to 3 of 3 / 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990077771270203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Tegucigalpa, Honduras, C.A. : Honduras, Imágen y Palabra, 1999-2004.;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###"	-^-		0	Sosa	P	1	1999—2004	^^^	Documentos para la historia de Honduras	"vol 1 to 3 of 3 / 1st ed, , , vol 1 to 3 of 3 / 1st ed"	"Tegucigalpa, Honduras, C.A. : Honduras, Imágen y Palabra, 1999-2004. / "	http://id.lib.harvard.edu/alma/990077771270203941/catalog	^^^	^^^	^^^			
Navidad 1677	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Stein, Hosrchelmann & Wappaus 1863-1870;;;FM=1;;;TO=4;;;FORM=P;;;PRIM=^^^;;;DATE=1849;;;DATE=1871;;;TITLE=Handbuch der Geographie und Statistik für die gebildeten Stände;;;DESC=vol 1 to 4 of 4 / 7th ed;;;IMPRINT=Leipzig: J.C. Hinrichs'sche Buchhandlung;;;CAT 0=https://link.gale.com/apps/doc/CY0106247157/SABN?u=camb55135&sid=bookmark-SABN&xid=25bfac24&pg=2;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Dated 1855-1871, 7th ed, 4 vols in 9 in Gale / 1849-1871 in 4 vols by BL / Dated Leipzig, J.C. Hinrichs'sche Buchhandlung, 1855-1871, 4 v. in 9 in LC;;;SOURCE=AN - Draft:English settling of Belize;;;SURL=https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize;;;END###"	-^-		0	"Stein, Hosrchelmann & Wappaus 1863-1870"	P	^^^	1849—1871	^^^	Handbuch der Geographie und Statistik für die gebildeten Stände	"Leipzig: J.C. Hinrichs'sche Buchhandlung, vol 1 to 4 of 4 / 7th ed, , , vol 1 to 4 of 4 / 7th ed"	"Dated 1855-1871, 7th ed, 4 vols in 9 in Gale / 1849-1871 in 4 vols by BL / Dated Leipzig, J.C. Hinrichs'sche Buchhandlung, 1855-1871, 4 v. in 9 in LC / "	https://link.gale.com/apps/doc/CY0106247157/SABN?u=camb55135&sid=bookmark-SABN&xid=25bfac24&pg=2	^^^	^^^	^^^			
Navidad 1678	PUR;;;OID=^^^;;;AID=^^^;;;OAID=Stone;;;FM=^^^;;;TO=^^^;;;FORM=P;;;PRIM=0;;;DATE=1941;;;DATE=^^^;;;TITLE=Archaeology of the north coast of Honduras;;;DESC=vol 1 of 1 / 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990011850360203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=^^^;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###	-^-		0	Stone	P	0	1941	^^^	Archaeology of the north coast of Honduras	"vol 1 of 1 / 1st ed, , , vol 1 of 1 / 1st ed"	^^^	http://id.lib.harvard.edu/alma/990011850360203941/catalog	^^^	^^^	^^^			
Navidad 1679	PUR;;;OID=^^^;;;AID=^^^;;;OAID=Tardieu;;;FM=^^^;;;TO=^^^;;;FORM=P;;;PRIM=0;;;DATE=2009;;;DATE=^^^;;;TITLE=Cimarrones de Panamá : La forja de una identidad afroamericana en el siglo XVI;;;DESC=vol 1 of 1 / 1st ed;;;IMPRINT=^^^;;;CAT 0=https://hollis.harvard.edu/permalink/f/1s5nto6/01HVD_ALMA512323035710003941;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=^^^;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###	-^-		0	Tardieu	P	0	2009	^^^	Cimarrones de Panamá : La forja de una identidad afroamericana en el siglo XVI	"vol 1 of 1 / 1st ed, , , vol 1 of 1 / 1st ed"	^^^	https://hollis.harvard.edu/permalink/f/1s5nto6/01HVD_ALMA512323035710003941	^^^	^^^	^^^			
Navidad 1680	PUR;;;OID=^^^;;;AID=^^^;;;OAID=V Bolanes;;;FM=1;;;TO=17;;;FORM=P;;;PRIM=1;;;DATE=1954;;;DATE=1957;;;TITLE=Colección Somoza : Documentos para la historia de Nicaragua;;;DESC=vol 1 to 17 of 17 / 1st ed;;;IMPRINT=^^^;;;CAT 0=http://id.lib.harvard.edu/alma/990045478570203941/catalog;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Possibly > 17 vols / Latest vol found 1957 vol 17 = http://www.worldcat.org/oclc/253116432;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###	-^-		0	V Bolanes	P	1	1954—1957	^^^	Colección Somoza : Documentos para la historia de Nicaragua	"vol 1 to 17 of 17 / 1st ed, , , vol 1 to 17 of 17 / 1st ed"	Possibly > 17 vols / Latest vol found 1957 vol 17 = http://www.worldcat.org/oclc/253116432 / 	http://id.lib.harvard.edu/alma/990045478570203941/catalog	^^^	^^^	^^^			
Navidad 1681	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Wright 2022;;;FM=^^^;;;TO=^^^;;;FORM=L;;;PRIM=^^^;;;DATE=2010;;;DATE=^^^;;;TITLE=Belize Hub Blog;;;DESC=^^^;;;IMPRINT=San Ignacio, Belize : Belize Hub Inc.;;;CAT 0=https://www.belizehub.com/peter-wallace-belize/;;;CAT 1=https://www.belizehub.com/blog/;;;CAT 2=^^^;;;AV=^^^;;;NOTE=See “Peter Wallace : ""To Be, Or Not To Be”” by Larry Waight published 20 April 2022 [https://www.belizehub.com/peter-wallace-belize/];;;SOURCE=AN - Draft:English settling of Belize;;;SURL=https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize;;;END###"	-^-		0	Wright 2022	L	^^^	2010	^^^	Belize Hub Blog	"San Ignacio, Belize : Belize Hub Inc., ^^^, , , "	"See “Peter Wallace : ""To Be, Or Not To Be”” by Larry Waight published 20 April 2022 [https://www.belizehub.com/peter-wallace-belize/] / "	https://www.belizehub.com/peter-wallace-belize/	https://www.belizehub.com/blog/	^^^	^^^			
Navidad 1682	"PUR;;;OID=^^^;;;AID=^^^;;;OAID=Wright;;;FM=^^^;;;TO=^^^;;;FORM=P;;;PRIM=^^^;;;DATE=1929;;;DATE=^^^;;;TITLE=Spanish documents concerning English voyages to the Caribbean, 1527-1568.;;;DESC=vol 1 of 1 / 1st ed;;;IMPRINT=London: Printed for the Hakluyt Society;;;CAT 0=https://archive.org/details/in.ernet.dli.2015.97703/;;;CAT 1=^^^;;;CAT 2=^^^;;;AV=^^^;;;NOTE=Works issued by the Hakluyt Society ; 2nd ser., no. 62 / cf regional guide by Redwood at https://www.hakluyt.com/hakluyt-society-regional-guides/;;;SOURCE=AN - Draft:English settling of Belize;;;SURL=https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize;;;END###"	-^-		0	Wright	P	^^^	1929	^^^	"Spanish documents concerning English voyages to the Caribbean, 1527-1568."	"London: Printed for the Hakluyt Society, vol 1 of 1 / 1st ed, , , vol 1 of 1 / 1st ed"	"Works issued by the Hakluyt Society ; 2nd ser., no. 62 / cf regional guide by Redwood at https://www.hakluyt.com/hakluyt-society-regional-guides/ / "	https://archive.org/details/in.ernet.dli.2015.97703/	^^^	^^^	^^^			
Navidad 1683	"PUR;;;OID=^^^;;;AID=AGM;;;OAID=^^^;;;FM=1;;;TO=494;;;FORM=M;;;PRIM=^^^;;;DATE=1757;;;DATE=1934;;;TITLE=Sección de Secretaría de Estado y del Despacho de Marina ie Ministerio de Marina subsección Expediciones subsubsección Expediciones a Indias del Archivo General de Marina ""Álvaro de Bazán"";;;DESC=494 legajos;;;IMPRINT=^^^;;;CAT 0=https://patrimoniocultural.defensa.gob.es/en/centros/archivo-marina-alvaro-bazan/colecciones;;;CAT 1=http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=49348;;;CAT 2=^^^;;;AV=^^^;;;NOTE=See AGM caja 26 doc 30 [El virrey de Nueva España, Miguel José de Azanza, avisa de la llegada a Veracruz de las fragatas Minerva y Nuestra Señora de la O, procedentes de Campeche, con noticias de la expedición a Walix; providencias e importantes objetos en que se ha de emplear a estos buques, México 16 Sept 1798 á 13 March 1799, http://bibliotecavirtualdefensa.es/BVMDefensa/es/consulta/registro.do?id=18820] / AGM caja 37 doc 32 [Que le Comandante General de La Habana facilite al Gobernador del Yucatán los auxilios que necesite para la expedición contra los ingleses de Walix, a 22 Sept 1805, http://bibliotecavirtualdefensa.es/BVMDefensa/es/consulta/registro.do?id=25066];;;SOURCE=AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries;;;SURL=https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=51&detail=1&saved_set=0;;;END###"	-^-		0	AGM	M	^^^	1757—1934	^^^	"Sección de Secretaría de Estado y del Despacho de Marina ie Ministerio de Marina subsección Expediciones subsubsección Expediciones a Indias del Archivo General de Marina ""Álvaro de Bazán"""	"494 legajos, , , 494 legajos"	"See AGM caja 26 doc 30 [El virrey de Nueva España, Miguel José de Azanza, avisa de la llegada a Veracruz de las fragatas Minerva y Nuestra Señora de la O, procedentes de Campeche, con noticias de la expedición a Walix; providencias e importantes objetos en que se ha de emplear a estos buques, México 16 Sept 1798 á 13 March 1799, http://bibliotecavirtualdefensa.es/BVMDefensa/es/consulta/registro.do?id=18820] / AGM caja 37 doc 32 [Que le Comandante General de La Habana facilite al Gobernador del Yucatán los auxilios que necesite para la expedición contra los ingleses de Walix, a 22 Sept 1805, http://bibliotecavirtualdefensa.es/BVMDefensa/es/consulta/registro.do?id=25066] / "	https://patrimoniocultural.defensa.gob.es/en/centros/archivo-marina-alvaro-bazan/colecciones	http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=49348	^^^	^^^			
Navidad 1684	PUR;;;OID=^^^;;;AID=AGN INQ;;;OAID=AGN INQ;;;FM=1;;;TO=1911;;;FORM=M;;;PRIM=1;;;DATE=1522;;;DATE=1819;;;TITLE=I Instituciones Coloniales / 61 Inquisición;;;DESC=1911 volúmenes;;;IMPRINT=^^^;;;CAT 0=^^^;;;CAT 1=^^^;;;CAT 2=https://archivos.gob.mx/GuiaGeneral/001-Documentacion-de-las-instituciones-coloniales.html;;;AV=^^^;;;NOTE=Query in https://archivos.gob.mx/guiageneral/ yields Inquisición 1484-1842 [1522-1819] Fondo (nivel de descripción 2) of 1911 volúmenes (149.87 metros lineales) /// 4 Jan 2018 AGN Blog describes 1773 vols over 1522 to 1819 at https://www.gob.mx/agn/articulos/fondo-inquisicion-labor-de-preservacion-y-resguardo-del-agn;;;SOURCE=AN - orig data sources 1.2.numbers;;;SURL=/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers;;;END###	-^-		0	AGN INQ	M	1	1522—1819	^^^	I Instituciones Coloniales / 61 Inquisición	"1911 volúmenes, , , 1911 volúmenes"	Query in https://archivos.gob.mx/guiageneral/ yields Inquisición 1484-1842 [1522-1819] Fondo (nivel de descripción 2) of 1911 volúmenes (149.87 metros lineales) /// 4 Jan 2018 AGN Blog describes 1773 vols over 1522 to 1819 at https://www.gob.mx/agn/articulos/fondo-inquisicion-labor-de-preservacion-y-resguardo-del-agn / 	^^^	^^^	https://archivos.gob.mx/GuiaGeneral/001-Documentacion-de-las-instituciones-coloniales.html	^^^			
Navidad 1685	"PUR;;;OID=^^^;;;AID=Amandala;;;OAID=Amandala / A 2011;;;FM=1;;;TO=3568;;;FORM=L;;;PRIM=^^^;;;DATE=1969;;;DATE=2022;;;TITLE=Amandala;;;DESC=issue 1 to 3568 of 3568;;;IMPRINT=Belize, Belize : Amandala;;;CAT 0=https://amandala.com.bz/news/ideas-and-opinions-to-the-icj-or-not/;;;CAT 1=https://amandala.com.bz/news/about-us/;;;CAT 2=https://amandala.com.bz/news/amandala-3568-friday-july-8-2022/;;;AV=^^^;;;NOTE=See ""Ideas and Opinions – To the ICJ or not” in no ^^^ for 6 May 2011 p ^^^ [https://amandala.com.bz/news/ideas-and-opinions-to-the-icj-or-not/];;;SOURCE=AN - Draft:English settling of Belize;;;SURL=https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize;;;END###"	-^-		0	Amandala / A 2011	L	^^^	1969—2022	^^^	Amandala	"Belize, Belize : Amandala, issue 1 to 3568 of 3568, , , issue 1 to 3568 of 3568"	"See ""Ideas and Opinions – To the ICJ or not” in no ^^^ for 6 May 2011 p ^^^ [https://amandala.com.bz/news/ideas-and-opinions-to-the-icj-or-not/] / "	https://amandala.com.bz/news/ideas-and-opinions-to-the-icj-or-not/	https://amandala.com.bz/news/about-us/	https://amandala.com.bz/news/amandala-3568-friday-july-8-2022/	^^^			
