Series C 0—992 / Data on buccaneering or piratical activity in the Bay of Honduras from Spanish correspondence.
ID	NO	SER	CF	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	NOTE	END	
W 1127	1127	13 Feb 1913	-8.62768139606083	Ridley [Supp]	19 Jul 1986	-8.638	Frappier N [Supp]	###	
W 1129	1129	8 Dec 1912	-8.7117358914175	Ridley [Supp]	5 Jul 1986	-8.782	Frappier N [Supp]	###	
W 1131	1131	3 Oct 1912	-8.78392386978264	Ridley [Supp]	20 Jun 1986	-8.882	Frappier N [Supp]	###	
W 1133	1133	6 Aug 1912	-8.93324420859272	Ridley [Supp]	6 Jun 1986	-9.012	Frappier N [Supp]	###	
W 1135	1135	26 Jun 1912	-8.60691499132565	Ridley [Supp]	26 May 1986	-9.019	Frappier N [Supp]	###	
W 1137	1137	25 May 1912	-8.59702622716604	Ridley [Supp]	11 May 1986	-9.187	Frappier N [Supp]	###	
W 1139	1139	11 Apr 1912	-8.56735993468722	Ridley [Supp]	26 Apr 1986	-9.153	Frappier N [Supp]	###	
W 1141	1141	2 Feb 1912	-8.78590162261456	Ridley [Supp]	15 Apr 1986	-9.181	Frappier N [Supp]	###	
W 1143	1143	8 Nov 1911	-8.88182263496276	Ridley [Supp]	4 Apr 1986	-9.279	Frappier N [Supp]	###	
W 1145	1145	6 Aug 1911	-9.0321318501888	Ridley [Supp]	4 Apr 1986	-9.264	Frappier N [Supp]	###	
W 1147	1147	11 Apr 1911	-8.91742218593735	Ridley [Supp]	1 Apr 1986	-9.338	Frappier N [Supp]	###	
W 1149	1149	13 Feb 1911	-8.91148892744159	Ridley [Supp]	28 Mar 1986	-9.369	Frappier N [Supp]	###	
W 1151	1151	5 Jan 1911	-9.00246555770998	Ridley [Supp]	25 Mar 1986	-9.376	Frappier N [Supp]	###	
W 1153	1153	6 Dec 1910	-9.13497499744873	Ridley [Supp]	21 Mar 1986	-9.375	Frappier N [Supp]	###	
W 1155	1155	13 Nov 1910	-9.05883151341974	Ridley [Supp]	17 Mar 1986	-9.36	Frappier N [Supp]	###	
W 1157	1157	20 Oct 1910	-9.27143994285132	Ridley [Supp]	14 Mar 1986	-9.415	Frappier N [Supp]	###	
W 1159	1159	19 Sep 1910	-8.46550566384326	Ridley [Supp]	10 Mar 1986	-9.463	Frappier N [Supp]	###	
W 1161	1161	6 Aug 1910	-9.31396162873764	Ridley [Supp]	10 Mar 1986	-9.497	Frappier N [Supp]	###	
W 1163	1163	11 Jun 1910	-9.0726757832432	Ridley [Supp]	6 Mar 1986	-9.527	Frappier N [Supp]	###	
W 1165	1165	11 Apr 1910	-8.61185937340546	Ridley [Supp]	3 Mar 1986	-9.446	Frappier N [Supp]	###	
W 1167	1167	21 Jan 1910	-8.89072252270641	Ridley [Supp]	28 Feb 1986	-9.484	Frappier N [Supp]	###	
W 1169	1169	21 Oct 1909	-8.92137769160119	Ridley [Supp]	24 Feb 1986	-9.541	Frappier N [Supp]	###	
W 1171	1171	6 Aug 1909	-9.17156342483928	Ridley [Supp]	21 Feb 1986	-9.485	Frappier N [Supp]	###	
W 1173	1173	24 Jun 1909	-8.90555566894582	Ridley [Supp]	17 Feb 1986	-9.584	Frappier N [Supp]	###	
W 1175	1175	3 Jun 1909	-8.94115521992041	Ridley [Supp]	13 Feb 1986	-9.679	Frappier N [Supp]	###	
W 1177	1177	16 May 1909	-8.89072252270641	Ridley [Supp]	13 Feb 1986	-9.723	Frappier N [Supp]	###	
W 1179	1179	11 Apr 1909	-8.72854679048883	Ridley [Supp]	6 Feb 1986	-9.977	Frappier N [Supp]	###	
W 1181	1181	14 Feb 1909	-8.77799061128687	Ridley [Supp]	2 Feb 1986	-10.095	Frappier N [Supp]	###	
W 1183	1183	10 Dec 1908	-8.90258903969794	Ridley [Supp]	30 Jan 1986	-10.121	Frappier N [Supp]	###	
W 1185	1185	4 Oct 1908	-8.82347892642107	Ridley [Supp]	26 Jan 1986	-10.19	Frappier N [Supp]	###	
W 1187	1187	6 Aug 1908	-9.01828758036535	Ridley [Supp]	22 Jan 1986	-10.203	Frappier N [Supp]	###	
W 1189	1189	29 Jun 1908	-8.60522037759293	Ridley [Supp]	19 Jan 1986	-10.164	Frappier N [Supp]	###	
W 1191	1191	9 Jun 1908	-8.66341455838194	Ridley [Supp]	15 Jan 1986	-10.27	Frappier N [Supp]	###	
W 1193	1193	20 May 1908	-8.59318020225728	Ridley [Supp]	15 Jan 1986	-10.218	Frappier N [Supp]	###	
W 1195	1195	11 Apr 1908	-8.42461774755807	Ridley [Supp]	11 Jan 1986	-10.217	Frappier N [Supp]	###	
W 1197	1197	10 Dec 1907	-8.77578952818141	Ridley [Supp]	8 Jan 1986	-10.168	Frappier N [Supp]	###	
W 1199	1199	6 Aug 1907	-8.93532185137887	Ridley [Supp]	4 Jan 1986	-10.101	Frappier N [Supp]	###	
W 1201	1201	23 Jun 1907	-8.35036999965485	Ridley [Supp]	1 Jan 1986	-10.02	Frappier N [Supp]	###	
W 1203	1203	29 May 1907	-8.40053739688676	Ridley [Supp]	27 Dec 1985	-10.066	Frappier N [Supp]	###	
W 1205	1205	11 Apr 1907	-8.32829634487281	Ridley [Supp]	23 Dec 1985	-10.011	Frappier N [Supp]	###	
W 1207	1207	18 Jan 1907	-8.96742898560729	Ridley [Supp]	20 Dec 1985	-9.96	Frappier N [Supp]	###	
W 1209	1209	20 Oct 1906	-8.22896489835364	Ridley [Supp]	20 Dec 1985	-9.993	Frappier N [Supp]	###	
W 1211	1211	6 Aug 1906	-8.42361439961343	Ridley [Supp]	16 Dec 1985	-10.088	Frappier N [Supp]	###	
W 1213	1213	9 Jun 1906	-8.3172595174818	Ridley [Supp]	12 Dec 1985	-9.948	Frappier N [Supp]	###	
W 1215	1215	11 Apr 1906	-8.04434887654023	Ridley [Supp]	9 Dec 1985	-10.077	Frappier N [Supp]	###	
W 1217	1217	9 Feb 1906	-8.24401511752321	Ridley [Supp]	5 Dec 1985	-10.021	Frappier N [Supp]	###	
W 1219	1219	8 Dec 1905	-8.26608877230525	Ridley [Supp]	2 Dec 1985	-10.133	Frappier N [Supp]	###	
W 1221	1221	7 Oct 1905	-8.37545369827081	Ridley [Supp]	28 Nov 1985	-10.092	Frappier N [Supp]	###	
W 1223	1223	6 Aug 1905	-8.55003624063784	Ridley [Supp]	24 Nov 1985	-10.107	Frappier N [Supp]	###	
W 1225	1225	8 Jun 1905	-8.35338004348877	Ridley [Supp]	21 Nov 1985	-10.184	Frappier N [Supp]	###	
W 1227	1227	11 Apr 1905	-7.86474959445001	Ridley [Supp]	17 Nov 1985	-10.238	Frappier N [Supp]	###	
W 1229	1229	23 Jan 1905	-8.40655748455459	Ridley [Supp]	13 Nov 1985	-10.207	Frappier N [Supp]	###	
W 1231	1231	20 Oct 1904	xnp	xnp	26 Oct 1985	-10.319	Frappier N [Supp]	###	
W 1233	1233	6 Aug 1904	-10.1112456424947	Ridley [Supp]	22 Oct 1985	-10.176	Frappier N [Supp]	###	
W 1235	1235	27 Jun 1904	-9.01358299106064	Ridley [Supp]	19 Oct 1985	-10.222	Frappier N [Supp]	###	
W 1237	1237	5 Jun 1904	-8.87712767058986	Ridley [Supp]	15 Oct 1985	-10.104	Frappier N [Supp]	###	
W 1239	1239	15 May 1904	-8.66341455838194	Ridley [Supp]	11 Oct 1985	-10.178	Frappier N [Supp]	###	
W 1241	1241	11 Apr 1904	-8.17578745728782	Ridley [Supp]	8 Oct 1985	-10.067	Frappier N [Supp]	###	
W 1243	1243	22 Feb 1904	-8.18883098056812	Ridley [Supp]	4 Oct 1985	-10.222	Frappier N [Supp]	###	
W 1245	1245	1 Jan 1904	-8.21692472301798	Ridley [Supp]	4 Oct 1985	-10.045	Frappier N [Supp]	###	
W 1247	1247	10 Nov 1903	-8.43766127083837	Ridley [Supp]	30 Sep 1985	-10.145	Frappier N [Supp]	###	
W 1249	1249	20 Sep 1903	-8.60522037759293	Ridley [Supp]	27 Sep 1985	-9.95	Frappier N [Supp]	###	
W 1251	1251	6 Aug 1903	-9.02762986228558	Ridley [Supp]	23 Sep 1985	-10.01	Frappier N [Supp]	###	
W 1253	1253	27 Jun 1903	-8.62428398854106	Ridley [Supp]	19 Sep 1985	-9.981	Frappier N [Supp]	###	
W 1255	1255	20 May 1903	-8.47478514478998	Ridley [Supp]	16 Sep 1985	-10.059	Frappier N [Supp]	###	
W 1257	1257	11 Apr 1903	-8.3172595174818	Ridley [Supp]	12 Sep 1985	-9.99	Frappier N [Supp]	###	
W 1259	1259	25 Feb 1903	-8.59318020225728	Ridley [Supp]	9 Sep 1985	-9.995	Frappier N [Supp]	###	
W 1261	1261	5 Jan 1903	-8.9122448486522	Ridley [Supp]	9 Sep 1985	-9.845	Frappier N [Supp]	###	
W 1263	1263	13 Nov 1902	-9.14301487591896	Ridley [Supp]	1 Sep 1985	-9.859	Frappier N [Supp]	###	
W 1265	1265	22 Sep 1902	-9.41592551686053	Ridley [Supp]	29 Aug 1985	-9.885	Frappier N [Supp]	###	
W 1267	1267	6 Aug 1902	-9.69786628930384	Ridley [Supp]	25 Aug 1985	-9.909	Frappier N [Supp]	###	
W 1269	1269	3 Jul 1902	-9.63666206468091	Ridley [Supp]	18 Aug 1985	-10.017	Frappier N [Supp]	###	
W 1271	1271	13 Jun 1902	-9.55438753322059	Ridley [Supp]	14 Aug 1985	-10.038	Frappier N [Supp]	###	
W 1273	1273	29 May 1902	-9.03967003762124	Ridley [Supp]	7 Aug 1985	-9.998	Frappier N [Supp]	###	
W 1275	1275	11 May 1902	-8.7517091775101	Ridley [Supp]	30 Jul 1985	-9.905	Frappier N [Supp]	###	
W 1277	1277	11 Apr 1902	-8.69451834466572	Ridley [Supp]	23 Jul 1985	-9.998	Frappier N [Supp]	###	
W 1279	1279	17 Feb 1902	-9.00497945972862	Ridley [Supp]	12 Jul 1985	-9.882	Frappier N [Supp]	###	
W 1281	1281	6 Dec 1901	-9.14772189717416	Ridley [Supp]	5 Jul 1985	-9.811	Frappier N [Supp]	###	
W 1283	1283	26 Sep 1901	-9.28945910618698	Ridley [Supp]	1 Jul 1985	-9.676	Frappier N [Supp]	###	
W 1285	1285	6 Aug 1901	-10.1831071828707	Ridley [Supp]	27 Jun 1985	-9.601	Frappier N [Supp]	###	
W 1287	1287	7 Jul 1901	-9.69758184986929	Ridley [Supp]	24 Jun 1985	-9.432	Frappier N [Supp]	###	
W 1289	1289	18 Jun 1901	-9.44929042698867	Ridley [Supp]	20 Jun 1985	-9.319	Frappier N [Supp]	###	
W 1291	1291	1 Jun 1901	-8.99593240383418	Ridley [Supp]	20 Jun 1985	-9.337	Frappier N [Supp]	###	
W 1293	1293	11 May 1901	-8.74663575252085	Ridley [Supp]	17 Jun 1985	-8.986	Frappier N [Supp]	###	
W 1295	1295	11 Apr 1901	-8.09926864185236	Ridley [Supp]	13 Jun 1985	-9.201	Frappier N [Supp]	###	
W 1297	1297	3 Mar 1901	-8.7034109299141	Ridley [Supp]	9 Jun 1985	-9.063	Frappier N [Supp]	###	
W 1299	1299	20 Jan 1901	-8.93260301257314	Ridley [Supp]	6 Jun 1985	-9.103	Frappier N [Supp]	###	
W 1301	1301	7 Dec 1900	-9.06127225196066	Ridley [Supp]	2 Jun 1985	-9.082	Frappier N [Supp]	###	
W 1303	1303	24 Oct 1900	-9.30855844640856	Ridley [Supp]	29 May 1985	-9.096	Frappier N [Supp]	###	
W 1305	1305	13 Sep 1900	-9.66943545375327	Ridley [Supp]	26 May 1985	-9.089	Frappier N [Supp]	###	
W 1307	1307	6 Aug 1900	-9.82826154612225	Ridley [Supp]	26 May 1985	-9.151	Frappier N [Supp]	###	
W 1309	1309	5 Jul 1900	-9.71044645971399	Ridley [Supp]	22 May 1985	-9.177	Frappier N [Supp]	###	
W 1311	1311	9 Jun 1900	-9.3824032089292	Ridley [Supp]	18 May 1985	-9.221	Frappier N [Supp]	###	
W 1313	1313	13 May 1900	-9.03050226717824	Ridley [Supp]	15 May 1985	-9.363	Frappier N [Supp]	###	
W 1315	1315	11 Apr 1900	-8.95197070108127	Ridley [Supp]	11 May 1985	-9.439	Frappier N [Supp]	###	
W 1317	1317	27 Feb 1900	-9.06730362255695	Ridley [Supp]	7 May 1985	-9.464	Frappier N [Supp]	###	
W 1319	1319	5 Jan 1900	-9.18893626291547	Ridley [Supp]	4 May 1985	-9.591	Frappier N [Supp]	###	
W 1321	1321	10 Nov 1899	-9.19496763351176	Ridley [Supp]	30 Apr 1985	-9.611	Frappier N [Supp]	###	
W 1323	1323	18 Sep 1899	-9.36686169550604	Ridley [Supp]	30 Apr 1985	-9.656	Frappier N [Supp]	###	
W 1325	1325	6 Aug 1899	-9.81921449022781	Ridley [Supp]	26 Apr 1985	-9.708	Frappier N [Supp]	###	
W 1327	1327	5 Jul 1899	-9.73477530187975	Ridley [Supp]	23 Apr 1985	-9.936	Frappier N [Supp]	###	
W 1329	1329	10 Jun 1899	-9.78704718038093	Ridley [Supp]	19 Apr 1985	-9.961	Frappier N [Supp]	###	
W 1331	1331	15 May 1899	-8.87731544877381	Ridley [Supp]	15 Apr 1985	-10.131	Frappier N [Supp]	###	
W 1333	1333	11 Apr 1899	-8.48125544628408	Ridley [Supp]	12 Apr 1985	-10.194	Frappier N [Supp]	###	
W 1335	1335	1 Mar 1899	-8.71547367110668	Ridley [Supp]	8 Apr 1985	-10.266	Frappier N [Supp]	###	
W 1337	1337	19 Jan 1899	-8.76171417901158	Ridley [Supp]	21 Mar 1985	-10.297	Frappier N [Supp]	###	
W 1339	1339	7 Dec 1898	-9.0100056018922	Ridley [Supp]	10 Mar 1985	-10.365	Frappier N [Supp]	###	
W 1341	1341	26 Oct 1898	-9.27840159342711	Ridley [Supp]	24 Feb 1985	-10.404	Frappier N [Supp]	###	
W 1343	1343	15 Sep 1898	-9.59002240756878	Ridley [Supp]	13 Feb 1985	-10.371	Frappier N [Supp]	###	
W 1345	1345	6 Aug 1898	-9.84032428731483	Ridley [Supp]	2 Feb 1985	-10.427	Frappier N [Supp]	###	
W 1347	1347	27 Jun 1898	-9.70562367733101	Ridley [Supp]	19 Jan 1985	-10.348	Frappier N [Supp]	###	
W 1349	1349	19 May 1898	-9.13766961284701	Ridley [Supp]	8 Jan 1985	-10.419	Frappier N [Supp]	###	
W 1351	1351	11 Apr 1898	-8.6762697622308	Ridley [Supp]	27 Dec 1984	-10.274	Frappier N [Supp]	###	
W 1353	1353	5 Mar 1898	-8.87128407817752	Ridley [Supp]	12 Dec 1984	-10.243	Frappier N [Supp]	###	
W 1355	1355	29 Jan 1898	-8.93059255570771	Ridley [Supp]	2 Dec 1984	-10.158	Frappier N [Supp]	###	
W 1357	1357	24 Dec 1897	xnp	xnp	21 Nov 1984	-10.118	Frappier N [Supp]	###	
W 1359	1359	19 Nov 1897	-9.38596103572763	Ridley [Supp]	6 Nov 1984	-10.096	Frappier N [Supp]	###	
W 1361	1361	15 Oct 1897	-9.29649570521599	Ridley [Supp]	26 Oct 1984	-9.974	Frappier N [Supp]	###	
W 1363	1363	10 Sep 1897	-9.45431656915225	Ridley [Supp]	15 Oct 1984	-9.859	Frappier N [Supp]	###	
W 1365	1365	6 Aug 1897	-9.51060936138429	Ridley [Supp]	30 Sep 1984	-9.847	Frappier N [Supp]	###	
W 1367	1367	29 Jun 1897	-9.27639113656168	Ridley [Supp]	19 Sep 1984	-9.705	Frappier N [Supp]	###	
W 1369	1369	21 May 1897	-8.53147889780258	Ridley [Supp]	9 Sep 1984	-9.758	Frappier N [Supp]	###	
W 1371	1371	11 Apr 1897	-8.35851063829787	Ridley [Supp]	25 Aug 1984	-9.705	Frappier N [Supp]	###	
W 1373	1373	18 Feb 1897	-8.86846878269969	Ridley [Supp]	14 Aug 1984	-9.6	Frappier N [Supp]	###	
W 1375	1375	11 Dec 1896	-9.14979072200907	Ridley [Supp]	3 Aug 1984	-9.685	Frappier N [Supp]	###	
W 1377	1377	2 Oct 1896	-9.41520753400767	Ridley [Supp]	19 Jul 1984	-9.629	Frappier N [Supp]	###	
W 1379	1379	6 Aug 1896	-9.60606906173701	Ridley [Supp]	8 Jul 1984	-9.637	Frappier N [Supp]	###	
W 1381	1381	1 Jul 1896	-9.85756888733868	Ridley [Supp]	27 Jun 1984	-9.7	Frappier N [Supp]	###	
W 1383	1383	13 Jun 1896	xnp	xnp	13 Jun 1984	-9.644	Frappier N [Supp]	###	
W 1385	1385	4 Jun 1896	-9.69951168468783	Ridley [Supp]	2 Jun 1984	-9.634	Frappier N [Supp]	###	
W 1387	1387	27 May 1896	xnp	xnp	22 May 1984	-9.548	Frappier N [Supp]	###	
W 1389	1389	12 May 1896	-8.79192535751657	Ridley [Supp]	7 May 1984	-9.531	Frappier N [Supp]	###	
W 1391	1391	11 Apr 1896	xnp	xnp	26 Apr 1984	-9.378	Frappier N [Supp]	###	
W 1393	1393	16 Feb 1896	xnp	xnp	15 Apr 1984	-9.362	Frappier N [Supp]	###	
W 1395	1395	6 Dec 1895	xnp	xnp	1 Apr 1984	-9.033	Frappier N [Supp]	###	
W 1397	1397	27 Sep 1895	xnp	xnp	28 Mar 1984	-8.833	Frappier N [Supp]	###	
W 1399	1399	6 Aug 1895	xnp	xnp	25 Mar 1984	-8.506	Frappier N [Supp]	###	
W 1401	1401	6 Jul 1895	xnp	xnp	25 Mar 1984	-8.1	Frappier N [Supp]	###	
W 1403	1403	16 Jun 1895	xnp	xnp	21 Mar 1984	-7.877	Frappier N [Supp]	###	
W 1405	1405	31 May 1895	xnp	xnp	17 Mar 1984	-7.502	Frappier N [Supp]	###	
W 1407	1407	11 May 1895	xnp	xnp	14 Mar 1984	-7.165	Frappier N [Supp]	###	
W 1409	1409	11 Apr 1895	-8.66567840948727	Ridley [Supp]	10 Mar 1984	-6.634	Frappier N [Supp]	###	
W 1411	1411	26 Feb 1895	-8.76707359609348	Ridley [Supp]	6 Mar 1984	-6.277	Frappier N [Supp]	###	
W 1413	1413	4 Jan 1895	-8.90922567143356	Ridley [Supp]	6 Mar 1984	-6.069	Frappier N [Supp]	###	
W 1415	1415	8 Nov 1894	-9.14382629926753	Ridley [Supp]	3 Mar 1984	-5.881	Frappier N [Supp]	###	
W 1417	1417	17 Sep 1894	-9.62296825950471	Ridley [Supp]	28 Feb 1984	-5.789	Frappier N [Supp]	###	
W 1419	1419	6 Aug 1894	xnp	xnp	24 Feb 1984	-5.518	Frappier N [Supp]	###	
W 1421	1421	8 Jul 1894	xnp	xnp	24 Feb 1984	-5.383	Frappier N [Supp]	###	
W 1423	1423	21 Jun 1894	xnp	xnp	17 Feb 1984	-5.144	Frappier N [Supp]	###	
W 1425	1425	8 Jun 1894	xnp	xnp	13 Feb 1984	-4.958	Frappier N [Supp]	###	
W 1427	1427	27 May 1894	xnp	xnp	13 Feb 1984	-4.886	Frappier N [Supp]	###	
W 1429	1429	9 May 1894	xnp	xnp	10 Feb 1984	-4.872	Frappier N [Supp]	###	
W 1431	1431	11 Apr 1894	-8.67561911405651	Ridley [Supp]	6 Feb 1984	-4.843	Frappier N [Supp]	###	
W 1433	1433	28 Feb 1894	-8.65474363446111	Ridley [Supp]	2 Feb 1984	-4.763	Frappier N [Supp]	###	
W 1435	1435	7 Jan 1894	-8.77900244157656	Ridley [Supp]	30 Jan 1984	-4.731	Frappier N [Supp]	###	
W 1437	1437	12 Nov 1893	xnp	xnp	26 Jan 1984	-4.514	Frappier N [Supp]	###	
W 1439	1439	19 Sep 1893	-9.39731426578305	Ridley [Supp]	26 Jan 1984	-4.695	Frappier N [Supp]	###	
W 1441	1441	6 Aug 1893	-9.89434949424486	Ridley [Supp]	22 Jan 1984	-4.661	Frappier N [Supp]	###	
W 1443	1443	7 Jul 1893	-9.76909661667248	Ridley [Supp]	19 Jan 1984	-4.832	Frappier N [Supp]	###	
W 1445	1445	17 Jun 1893	-9.66968957098012	Ridley [Supp]	15 Jan 1984	-4.52	Frappier N [Supp]	###	
W 1447	1447	2 Jun 1893	-9.23428671084758	Ridley [Supp]	11 Jan 1984	-4.85	Frappier N [Supp]	###	
W 1449	1449	13 May 1893	-8.63486222532264	Ridley [Supp]	8 Jan 1984	-5.22	Frappier N [Supp]	###	
W 1451	1451	11 Apr 1893	-8.19647715381932	Ridley [Supp]	4 Jan 1984	-5.69	Frappier N [Supp]	###	
W 1453	1453	15 Feb 1893	-8.42312521799791	Ridley [Supp]	4 Jan 1984	-6.07	Frappier N [Supp]	###	
W 1455	1455	3 Dec 1892	-8.74918032786885	Ridley [Supp]	1 Jan 1984	-6.07	Frappier N [Supp]	###	
W 1457	1457	23 Sep 1892	-9.03249040809208	Ridley [Supp]	27 Dec 1983	-6.32	Frappier N [Supp]	###	
W 1459	1459	6 Aug 1892	-9.47186955005232	Ridley [Supp]	23 Dec 1983	-6.37	Frappier N [Supp]	###	
W 1461	1461	7 Jul 1892	-9.33568189745379	Ridley [Supp]	20 Dec 1983	-6.53	Frappier N [Supp]	###	
W 1463	1463	8 Jun 1892	-9.31878269968608	Ridley [Supp]	16 Dec 1983	-6.40	Frappier N [Supp]	###	
W 1465	1465	10 May 1892	-9.09114056505058	Ridley [Supp]	12 Dec 1983	-6.54	Frappier N [Supp]	###	
W 1467	1467	11 Apr 1892	-8.84262295081967	Ridley [Supp]	12 Dec 1983	-6.56	Frappier N [Supp]	###	
W 1469	1469	11 Mar 1892	-8.94103592605511	Ridley [Supp]	9 Dec 1983	-6.61	Frappier N [Supp]	###	
W 1471	1471	11 Feb 1892	-8.92016044645971	Ridley [Supp]	5 Dec 1983	-6.54	Frappier N [Supp]	###	
W 1473	1473	11 Jan 1892	-9.08119986048134	Ridley [Supp]	2 Dec 1983	-6.62	Frappier N [Supp]	###	
W 1475	1475	11 Dec 1891	-9.16569584931985	Ridley [Supp]	28 Nov 1983	-6.50	Frappier N [Supp]	###	
W 1477	1477	10 Nov 1891	-9.56232996163237	Ridley [Supp]	24 Nov 1983	-6.67	Frappier N [Supp]	###	
W 1479	1479	9 Oct 1891	-9.60507499128008	Ridley [Supp]	24 Nov 1983	-6.62	Frappier N [Supp]	###	
W 1481	1481	7 Sep 1891	-9.60805720265086	Ridley [Supp]	21 Nov 1983	-6.75	Frappier N [Supp]	###	
W 1483	1483	6 Aug 1891	-9.66770143006627	Ridley [Supp]	17 Nov 1983	-6.72	Frappier N [Supp]	###	
W 1485	1485	9 Jun 1891	xnp	xnp	13 Nov 1983	-6.69	Frappier N [Supp]	###	
W 1487	1487	11 Apr 1891	xnp	xnp	10 Nov 1983	-6.83	Frappier N [Supp]	###	
W 1489	1489	5 Mar 1891	-8.96489361702128	Ridley [Supp]	6 Nov 1983	-6.90	Frappier N [Supp]	###	
W 1491	1491	29 Jan 1891	-9.01757935123823	Ridley [Supp]	2 Nov 1983	-6.78	Frappier N [Supp]	###	
W 1493	1493	24 Dec 1890	-9.10008719916289	Ridley [Supp]	2 Nov 1983	-6.91	Frappier N [Supp]	###	
W 1495	1495	20 Nov 1890	-9.23031042901988	Ridley [Supp]	30 Oct 1983	-6.85	Frappier N [Supp]	###	
W 1497	1497	16 Oct 1890	-9.87358254971481	Ridley [Supp]	26 Oct 1983	-6.86	Frappier N [Supp]	###	
W 1499	1499	11 Sep 1890	-9.91341606289502	Ridley [Supp]	22 Oct 1983	-6.94	Frappier N [Supp]	###	
W 1501	1501	6 Aug 1890	-10.0926668722059	Ridley [Supp]	19 Oct 1983	-6.85	Frappier N [Supp]	###	
W 1503	1503	29 Jun 1890	-9.98312471096038	Ridley [Supp]	15 Oct 1983	-6.89	Frappier N [Supp]	###	
W 1505	1505	21 May 1890	-9.50113920147988	Ridley [Supp]	15 Oct 1983	-6.77	Frappier N [Supp]	###	
W 1507	1507	11 Apr 1890	-9.19342531216278	Ridley [Supp]	11 Oct 1983	-6.83	Frappier N [Supp]	###	
W 1509	1509	19 Feb 1890	-9.44138893170957	Ridley [Supp]	8 Oct 1983	-6.394	Frappier N [Supp]	###	
W 1511	1511	16 Dec 1889	-9.42047633728996	Ridley [Supp]	4 Oct 1983	-6.554	Frappier N [Supp]	###	
W 1513	1513	8 Oct 1889	-9.718231848312	Ridley [Supp]	30 Sep 1983	-6.388	Frappier N [Supp]	###	
W 1515	1515	6 Aug 1889	-9.97615384615384	Ridley [Supp]	27 Sep 1983	-6.494	Frappier N [Supp]	###	
W 1517	1517	25 Jun 1889	-8.84439080799796	Ridley [Supp]	23 Sep 1983	-6.759	Frappier N [Supp]	###	
W 1519	1519	26 May 1889	-8.84439080799796	Ridley [Supp]	23 Sep 1983	-6.282	Frappier N [Supp]	###	
W 1521	1521	11 Apr 1889	-8.81996026570211	Ridley [Supp]	12 Sep 1983	-6.026	Frappier N [Supp]	###	
W 1523	1523	8 Dec 1888	-8.99879183530772	Ridley [Supp]	9 Sep 1983	-5.97	Frappier N [Supp]	###	
W 1525	1525	6 Aug 1888	-9.12973954201347	Ridley [Supp]	5 Sep 1983	-5.955	Frappier N [Supp]	###	
W 1527	1527	8 Jun 1888	-8.87761634552031	Ridley [Supp]	1 Sep 1983	-5.878	Frappier N [Supp]	###	
W 1529	1529	11 Apr 1888	-8.8570946899918	Ridley [Supp]	29 Aug 1983	-5.878	Frappier N [Supp]	###	
W 1531	1531	8 Feb 1888	-8.87761634552031	Ridley [Supp]	25 Aug 1983	-5.9	Frappier N [Supp]	###	
W 1533	1533	5 Dec 1887	-9.03397181621375	Ridley [Supp]	21 Aug 1983	-5.919	Frappier N [Supp]	###	
W 1535	1535	3 Oct 1887	-9.03104015113825	Ridley [Supp]	18 Aug 1983	-5.985	Frappier N [Supp]	###	
W 1537	1537	6 Aug 1887	-9.34081942744961	Ridley [Supp]	14 Aug 1983	-5.986	Frappier N [Supp]	###	
W 1539	1539	22 Jun 1887	-9.32909276714761	Ridley [Supp]	14 Aug 1983	-6.103	Frappier N [Supp]	###	
W 1541	1541	19 May 1887	-9.36036386128629	Ridley [Supp]	10 Aug 1983	-6.229	Frappier N [Supp]	###	
W 1543	1543	11 Apr 1887	-8.9577485242507	Ridley [Supp]	7 Aug 1983	-6.338	Frappier N [Supp]	###	
W 1545	1545	22 Feb 1887	-9.14564573936856	Ridley [Supp]	3 Aug 1983	-6.419	Frappier N [Supp]	###	
W 1547	1547	1 Jan 1887	-9.2412502013531	Ridley [Supp]	30 Jul 1983	-6.52	Frappier N [Supp]	###	
W 1549	1549	8 Nov 1886	-9.03150571842784	Ridley [Supp]	27 Jul 1983	-6.382	Frappier N [Supp]	###	
W 1551	1551	19 Sep 1886	-9.34368355347939	Ridley [Supp]	27 Jul 1983	-6.444	Frappier N [Supp]	###	
W 1553	1553	6 Aug 1886	-9.630496939433	Ridley [Supp]	23 Jul 1983	-6.387	Frappier N [Supp]	###	
W 1555	1555	27 Jun 1886	-9.60708360180413	Ridley [Supp]	19 Jul 1983	-6.223	Frappier N [Supp]	###	
W 1557	1557	20 May 1886	-9.24417686855671	Ridley [Supp]	16 Jul 1983	-5.978	Frappier N [Supp]	###	
W 1559	1559	11 Apr 1886	-9.03931016430413	Ridley [Supp]	12 Jul 1983	-5.559	Frappier N [Supp]	###	
W 1561	1561	1 Mar 1886	-9.19930130476805	Ridley [Supp]	8 Jul 1983	-5.515	Frappier N [Supp]	###	
W 1563	1563	19 Jan 1886	-9.13491462628867	Ridley [Supp]	5 Jul 1983	-5.052	Frappier N [Supp]	###	
W 1565	1565	7 Dec 1885	-9.725125845683	Ridley [Supp]	5 Jul 1983	-4.56	Frappier N [Supp]	###	
W 1567	1567	26 Oct 1885	-9.30661243556702	Ridley [Supp]	1 Jul 1983	-3.771	Frappier N [Supp]	###	
W 1569	1569	15 Sep 1885	-9.68610361630155	Ridley [Supp]	27 Jun 1983	-4.24	Frappier N [Supp]	###	
